Name,Biosynthetic_class,Structural_class,EXT_k2,EXT_k3,EXT_k4,EXT_k5,EXT_k6,EXT_k7,EXT_k8,EXT_k9,EXT_k10,MACCS_k2,MACCS_k3,MACCS_k4,MACCS_k5,MACCS_k6,MACCS_k7,MACCS_k8,MACCS_k9,MACCS_k10,PubChem_k2,PubChem_k3,PubChem_k4,PubChem_k5,PubChem_k6,PubChem_k7,PubChem_k8,PubChem_k9,PubChem_k10,Sub_k2,Sub_k3,Sub_k4,Sub_k5,Sub_k6,Sub_k7,Sub_k8,Sub_k9,Sub_k10,SubCount_k2,SubCount_k3,SubCount_k4,SubCount_k5,SubCount_k6,SubCount_k7,SubCount_k8,SubCount_k9,SubCount_k10
g-Nonalactone,Others,Others,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,7,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,1,6,3,6,1
gossonorol,Terpenoids,MT,1,1,0,2,2,4,7,7,9,1,1,3,2,5,1,5,3,6,1,2,1,2,5,4,0,5,8,0,0,0,4,0,4,1,1,1,1,0,3,3,2,1,2,0,9
g-Patchoulene,Terpenoids,ST,0,0,2,1,3,5,5,4,4,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
grandisol,Terpenoids,MT,0,0,2,0,1,6,3,3,1,1,1,3,2,1,6,2,2,2,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,7,7,1,2,0,1,1,1,2,1,3
g-Selinene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
g-terpinene,Terpenoids,MT,0,0,1,1,4,2,5,2,2,1,1,0,4,1,3,6,1,4,0,0,0,4,0,5,4,0,1,0,0,2,2,1,1,5,4,3,1,0,0,1,1,1,2,1,3
g-terpineol,Terpenoids,MT,0,0,1,0,1,6,3,3,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,2,0,1,1,1,2,1,3
"guaia-3,10(14)-dien-11-ol",Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,0
"Guaia-6,9-diene",Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
Guaiazulene,Terpenoids,ST,1,1,0,2,2,4,7,7,9,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,0,5,8,0,1,2,0,1,6,4,4,6,1,0,3,3,2,0,5,0,9
guaiol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,6
Guaiyl acetate,Terpenoids,ST,0,0,3,0,5,1,6,0,0,1,1,3,2,1,1,6,7,8,0,0,3,0,3,1,2,8,6,1,1,3,3,2,2,2,5,2,0,2,2,0,4,2,6,3,6
hedycaryol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,0
Helifolen-12-al,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,3,2,2,2,5,2,0,2,2,0,4,2,6,3,0
heneicosane,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,6,1,7,3,0,1,3,2,1,6,7,2,3,0,1,1,4,3,3,0,2,2
Heneicosene,FADs,Aliphatics and C5 branched,0,0,2,1,3,5,5,4,4,0,0,1,0,3,5,7,4,3,0,1,0,4,1,6,6,6,1,0,0,2,2,1,6,7,2,3,0,1,1,4,3,4,0,4,8
Hentriacontane,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,6,1,7,3,0,1,3,2,1,6,7,2,3,0,1,1,4,3,3,7,2,2
Hentriacontene,FADs,Aliphatics and C5 branched,0,0,2,1,3,5,5,4,4,0,0,1,0,3,5,7,4,3,0,1,0,4,1,6,6,6,1,0,0,2,2,1,6,7,2,3,0,1,1,4,3,3,7,2,2
Heptacosane,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,6,1,7,3,0,1,3,2,1,6,7,2,3,0,1,1,4,3,3,7,2,2
Heptacosene,FADs,Aliphatics and C5 branched,0,0,2,1,3,5,5,4,4,0,0,1,0,3,5,7,4,3,0,1,0,4,1,6,6,6,1,0,0,2,2,1,6,7,2,3,0,1,1,4,3,3,7,2,2
Heptadecadiene,FADs,Aliphatics and C5 branched,0,0,1,1,4,3,2,4,7,0,0,1,0,3,5,7,4,3,0,1,0,4,1,6,6,6,1,0,0,2,2,1,6,7,2,3,0,1,1,2,0,4,0,4,8
heptadecane,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,6,1,7,3,0,1,3,2,1,6,7,2,3,0,1,1,2,0,4,0,4,8
"Heptadecane,2,6,10,15-tetramethyl",Terpenoids,ST,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,6,1,7,3,0,0,2,2,1,1,5,4,3,0,1,1,2,0,4,0,4,8
Heptadecanol,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,3,6,2,2,2,0,1,2,1,2,3,1,7,3,0,1,0,4,0,4,1,7,7,0,1,1,2,0,4,0,4,8
Heptadecanone,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,3,5,7,4,1,1,3,0,5,6,7,2,8,0,1,1,2,0,4,0,4,8
Heptadecene,FADs,Aliphatics and C5 branched,0,0,2,1,3,5,5,4,4,0,0,1,0,3,5,7,4,3,0,1,0,4,1,6,6,6,1,0,0,2,2,1,6,7,2,3,0,1,1,2,0,4,0,4,8
heptanal,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,3,5,7,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,3,6,1
Heptane,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,6,1,7,3,0,1,3,2,1,6,7,2,3,1,0,0,1,5,5,3,6,1
heptanoic acid,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,2,0,4,2,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,3,6,1
Heptanol,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,3,6,2,2,2,0,1,2,1,2,3,1,7,3,0,1,0,4,0,4,1,7,7,1,0,0,1,5,5,3,6,1
Heptene,FADs,Aliphatics and C5 branched,0,0,2,3,3,5,5,5,4,0,0,1,0,3,5,7,4,3,0,1,0,4,1,6,6,6,1,0,0,2,2,1,6,7,2,3,1,0,0,1,5,5,1,7,7
Heptyl acetate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,1,6,3,6,1
Heptyl butanoate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,0,2,0,2,1,6,4,8,5
heptyl isobutyrate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,2,0,1,1,6,4,8,5
heptyl octanoate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,0,1,1,2,0,4,0,4,8
Hexacosane,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,6,1,7,3,0,1,3,2,1,6,7,2,3,0,1,1,4,3,3,7,2,2
hexadecanal,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,3,5,7,4,1,1,3,3,2,2,2,5,2,0,1,1,2,0,4,0,4,8
hexadecane,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,6,1,7,3,0,1,3,2,1,6,7,2,3,0,1,1,2,0,4,0,4,8
hexadecanoate,FADs,Aliphatics and C5 branched,1,2,2,3,3,0,0,5,4,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,0,1,1,2,0,4,0,4,8
hexadecanoic acid,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,2,0,4,2,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,0,1,1,2,0,4,0,4,8
"Hexadecanoic acid, 2-hydroxy-1- (hydroxymethyl) ethyl ester",FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,0,1,1,2,0,4,0,4,8
Hexadecanol,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,3,6,2,2,2,0,1,2,1,2,3,1,7,3,0,1,0,4,0,4,1,7,7,0,1,1,2,0,4,0,4,8
Hexadecene,FADs,Aliphatics and C5 branched,0,0,2,1,3,5,5,4,4,0,0,1,0,3,5,7,4,3,0,1,0,4,1,6,6,6,1,0,0,2,2,1,6,7,2,3,0,1,1,2,0,4,0,4,8
Hexadecyl acetate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,0,1,1,2,0,4,0,4,8
Hexadecylvinylether,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,0,3,6,2,2,3,0,1,2,1,2,3,1,7,3,1,1,3,0,5,6,7,2,8,0,1,1,2,0,4,0,4,8
Hexan-2-ol,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,3,6,2,2,3,0,1,2,1,2,3,1,7,3,0,1,0,4,0,4,1,7,1,1,0,0,1,5,5,1,6,1
Hexan-3-ol,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,3,6,2,2,3,0,1,2,1,2,3,1,7,3,0,1,0,4,0,4,1,7,1,1,0,0,1,5,5,1,6,1
hexanal,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,3,5,7,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,1,7,7
Hexanoic acid,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,2,0,4,2,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,3,6,1
"hexanoic acid, 3-hexenyl ester, (z)-",FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,0,4,1,0,6,3,5,1,1,3,3,2,2,2,5,2,0,2,0,1,1,6,4,8,5
Hexanol,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,3,6,2,2,2,0,1,2,1,2,3,1,7,3,0,1,0,4,0,4,1,7,7,1,0,0,1,5,5,3,6,1
Hexen-3-ol,FADs,Aliphatics and C5 branched,1,2,2,3,1,2,5,2,1,0,0,1,0,3,6,2,2,1,0,1,0,4,1,0,6,6,1,0,0,0,4,0,4,1,7,1,1,0,0,1,5,5,1,7,7
hexenal,FADs,Aliphatics and C5 branched,0,2,2,3,3,2,5,2,2,0,0,1,0,3,5,7,4,3,0,1,0,4,1,0,6,6,1,1,2,1,1,3,0,0,3,5,1,0,0,1,5,5,1,7,7
Hexene,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,5,2,4,0,0,1,0,3,5,7,4,3,0,1,0,4,1,6,6,6,1,0,0,2,2,1,6,7,2,3,1,0,0,1,5,5,1,7,7
Hexenol acetate,FADs,Aliphatics and C5 branched,1,2,2,3,3,2,5,2,2,0,0,1,1,2,0,4,5,5,0,1,0,4,1,0,6,3,5,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,3,6,1
Hexenyl 2-methylbutanoate,FADs,Aliphatics and C5 branched,1,2,3,4,5,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,0,4,1,0,6,3,5,1,1,3,3,2,2,2,5,2,1,0,0,1,1,6,3,6,1
Hexyl acetate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,3,6,1
hexyl benzoate,Shikimate_derived_Aromatics,BP,1,1,3,2,2,1,4,8,5,0,0,1,1,2,0,4,5,5,1,2,1,3,5,2,3,2,7,1,2,1,3,2,2,6,0,9,1,0,3,3,2,0,5,0,9
Hexyl butyrate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,1,6,4,8,5
hexyl hexanoate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,0,2,0,2,0,6,4,8,5
Hexyl isobutyrate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,1,6,3,6,1
hexyl tiglate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,0,4,1,0,6,3,5,1,2,1,1,3,0,0,3,5,1,0,0,1,1,6,3,6,1
hexyl-2-methyl butyrate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,2,0,1,1,6,4,8,5
Himachalol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,0,2,2,0,4,2,6,3,6
hinesol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,0
Humuladienol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,0,2,2,0,4,2,6,3,0
"Humulane-1,6-dien-3-ol",Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,0,2,2,0,4,2,6,3,0
Humulene epoxide,Terpenoids,ST,0,0,1,0,5,3,6,0,0,1,1,3,2,5,1,6,3,8,0,0,3,0,3,1,2,8,6,0,0,2,2,5,3,3,8,8,0,2,2,0,4,2,6,3,0
humulene epoxide II,Terpenoids,ST,0,0,1,0,5,3,6,0,0,1,1,3,2,5,1,6,3,8,0,0,3,0,3,1,2,8,6,0,0,2,2,5,3,3,8,8,0,2,2,0,4,2,6,3,0
humulene epoxide-I,Terpenoids,ST,0,0,1,0,5,3,6,0,0,1,1,3,2,5,1,6,3,8,0,0,3,0,3,1,2,8,6,0,0,2,2,5,3,3,8,8,0,2,2,0,4,2,6,3,0
humulene oxide,Terpenoids,ST,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,0,1,0,1,2,1,2,6,1,7,3,0,1,3,0,1,6,7,2,3,1,0,3,1,5,5,1,7,7
humulene oxide II,Terpenoids,ST,0,0,1,0,5,3,6,0,0,1,1,3,2,5,1,6,3,8,0,0,3,0,3,1,2,8,6,0,0,2,2,5,3,3,8,8,0,2,2,0,4,2,6,3,0
Hydroquinone,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,5,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,2,2,1,1,3,0,4,5,4,0,6,1,0,3,3,2,0,5,5,4
Indole,Others,Aromatic_N/S,1,1,0,2,2,4,7,7,5,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,7,4,9,1,1,3,0,4,5,4,6,4,1,0,3,3,2,0,5,5,4
Intermedeol,Terpenoids,ST,0,0,2,0,1,6,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,6
Ipsdienol,Terpenoids,MT,0,0,1,0,4,2,5,2,2,0,2,2,3,0,4,0,0,1,0,1,0,4,1,0,6,6,1,0,0,0,4,0,4,1,7,1,1,0,0,1,5,5,3,6,1
Ipsdienone,Terpenoids,MT,0,0,1,1,4,2,5,2,2,0,2,2,3,0,4,0,0,1,0,1,0,4,1,0,6,6,1,1,2,1,1,3,0,0,3,5,1,0,0,1,5,5,3,6,1
Ipsdienyl acetate,Terpenoids,MT,0,0,3,4,5,2,1,2,0,0,2,2,1,2,0,4,0,1,0,1,0,4,1,0,6,3,5,1,2,3,3,2,2,2,5,2,1,0,0,1,1,1,3,6,1
ishwarane,Terpenoids,ST,1,2,2,3,3,5,0,5,4,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,6
isoabienol,Terpenoids,Diterpenes,0,0,2,0,1,6,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,6
Isoamyl alcohol,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,0,5,1,0,0,1,0,3,6,2,2,2,0,1,2,1,2,3,1,7,3,0,0,0,4,0,4,1,7,7,1,0,0,1,5,5,1,7,7
isoamyl angelate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,0,4,1,0,6,3,5,1,2,1,1,3,0,0,3,5,1,0,0,1,5,5,3,6,1
Isoamyl butyrate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,1,6,3,6,1
isoamyl isobutyrate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,1,5,3,6,1
isoamyl laurate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,0,1,1,2,0,4,0,4,8
Isoamyl propanoate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,3,6,1
Isoborneol,Terpenoids,MT,1,2,2,3,1,0,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,1,2,2,0,1,1,2,1,3
isobornyl acetate,Terpenoids,MT,1,2,3,4,0,1,1,1,6,1,1,3,2,5,1,1,7,0,0,0,2,1,3,1,5,1,4,1,1,3,3,2,2,2,5,2,0,2,2,0,1,1,2,1,3
isobornyl propionate,Terpenoids,MT,1,2,3,4,0,1,1,1,6,1,1,3,2,5,1,1,7,0,0,0,2,1,3,3,5,1,4,1,1,3,3,2,2,2,5,2,0,2,2,0,4,2,6,3,0
isobutanal,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,0,1,0,1,2,1,2,3,1,7,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,1,7,7
Isobutanol,FADs,Aliphatics and C5 branched,1,2,2,3,3,0,0,5,4,0,2,2,3,0,4,0,0,1,0,1,2,1,2,3,1,7,3,0,0,0,4,0,4,1,7,7,1,0,0,1,5,5,1,7,7
Isobutyl 2-hydroxybenzoate,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,4,8,5,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,2,7,1,2,1,3,4,5,6,0,9,1,0,3,3,2,0,5,0,9
isobutyl 2-methylbutyrate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,1,5,3,6,1
Isobutyl acetate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,2,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,1,7,7
isobutyl angelate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,2,1,1,2,0,4,5,1,0,1,0,4,1,0,6,3,5,1,2,1,1,3,0,0,3,5,1,0,0,1,5,5,3,6,1
Isobutyl benzoate,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,4,8,5,0,2,2,3,0,4,0,6,7,1,2,1,3,5,2,3,2,7,1,2,1,3,2,5,6,0,9,1,0,3,3,2,0,5,0,9
Isobutyl hexanoate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,1,6,3,6,1
Isobutyl isobutanoate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,2,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,3,6,1
Isobutyl isovalerate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,1,5,3,6,1
isobutyl methacrylate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,2,1,1,2,0,4,5,1,0,1,0,4,1,0,6,3,5,1,2,1,1,3,0,0,3,5,1,0,0,1,5,5,1,7,7
isobutyl valerate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,1,6,3,6,1
Isobutyl vinyl ether,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,0,1,0,1,2,1,2,3,1,7,3,0,1,3,0,5,6,3,8,8,1,0,0,1,5,5,1,7,7
Isobutyraldehyde oxime,Others,NonAromatic_N/S,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,0,1,0,1,2,1,2,6,1,7,3,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,1,7,7
Isobutyric acid,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,0,1,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,1,7,7
Isobutyronitrile,Others,NonAromatic_N/S,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,0,1,0,1,2,1,2,6,1,7,3,0,1,3,0,5,3,3,8,8,1,0,0,1,5,5,1,7,7
Isocaryophyllene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
Isocomene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
Isodaucene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
Isofenchon,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,3,2,5,1,1,7,0,0,0,2,1,0,5,5,7,4,0,0,2,2,5,3,3,8,8,1,2,0,1,1,1,2,1,3
isogermacrene D,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,4,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,1,2,1,0
Isohibaene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,6
isokaurene,Terpenoids,Diterpenes,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,6
Isoledene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,6
Isoleucine methyl ester,Others,NonAromatic_N/S,1,2,3,4,0,1,1,1,6,0,2,2,1,2,0,4,0,1,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,3,6,1
Isomenthol,Terpenoids,MT,1,2,2,3,1,0,3,3,1,1,1,3,2,5,1,5,3,6,0,0,2,1,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,2,2,0,1,1,2,1,3
isomenthone,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,3,2,5,1,1,7,0,0,0,2,1,2,3,5,7,4,0,0,3,2,5,3,3,8,8,1,2,0,1,1,1,2,1,3
isomenthyl acetate,Terpenoids,MT,1,2,3,4,0,1,1,1,6,1,1,3,2,5,1,1,7,0,0,0,2,1,3,3,5,1,4,1,1,3,3,2,2,2,5,2,0,2,2,0,1,1,2,1,3
Isopentanal,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,0,1,0,1,2,1,2,3,1,7,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,1,7,7
Isopentyl 2-hydroxybenzoate,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,4,8,5,0,2,2,1,4,2,3,8,9,1,2,1,3,5,2,3,2,7,1,2,1,3,2,2,6,0,9,1,0,3,3,2,0,5,0,9
